DEPARTAMENTO;MUNICIPIO;PUESTO;COMUNA;DIRECCIÓN;LATITUD;LONGITUD
ANTIOQUIA;MEDELLIN;I.E.EL CORAZON;13COMUNA 13 SAN JAVIER;CARRERA 116F No. 34AA - 131;62475408;-756299079
ANTIOQUIA;MEDELLIN;I.E.EDUARDO SANTOS;13COMUNA 13 SAN JAVIER;CALLE 43 No. 120C - 77;6,25874E+11;-7,56289E+12
ANTIOQUIA;MEDELLIN;I.E.CARLOS VIECO;13COMUNA 13 SAN JAVIER;CALLE 40 No. 105 - 36;6,25479E+11;-7,56199E+12
ANTIOQUIA;MEDELLIN;SEDE AMOR AL NIÑO;13COMUNA 13 SAN JAVIER;Calle 39 D No. 112-81( INT. 110);6,25304E+11;-7,56245E+12
ANTIOQUIA;MEDELLIN;COL.SANTA MARIA DEL ROSARIO;14COMUNA 14 EL POBLADO;CALLE 7B SUR No. 29C - 100;6192826989;-7556524524
ANTIOQUIA;MEDELLIN;COL.MARYMOUNT;14COMUNA 14 EL POBLADO;CALLE 7 No. 25-64;62056287;-755561722
ANTIOQUIA;MEDELLIN;COLEGIO SAN LUCAS;14COMUNA 14 EL POBLADO;CLL 20 SUR No 25B-91;61813493;-755664715
ANTIOQUIA;MEDELLIN;ESC GUILLERMO ECHAVARRIA MISAS;14COMUNA 14 EL POBLADO;CRA 43B No 9-61;62106366;-755714951
ANTIOQUIA;MEDELLIN;COLEGIO CAMPESTRE MANZANARES;14COMUNA 14 EL POBLADO;CARRERA 16 No 12 SUR 28;6,1848E+11;-7,55563E+12
ANTIOQUIA;MEDELLIN;COLEGIO SAN JOSE DE LA SALLE;14COMUNA 14 EL POBLADO;CALLE 9 No 10 337;6,20426E+11;-7,55465E+12
ANTIOQUIA;MEDELLIN;POLITECNICO JAIME ISAZA CADAVID;14COMUNA 14 EL POBLADO;CARRERA 48 No. 7 - 151;6209285143;-7557661212
ANTIOQUIA;MEDELLIN;INEM JOSE FELIX DE RESTREPO;14COMUNA 14 EL POBLADO;CARRERA 48 No. 1 - 125;6206703486;-7557704299
ANTIOQUIA;MEDELLIN;UNIVERSIDAD EAFIT;14COMUNA 14 EL POBLADO;KR 49 # 7 SUR 50;6200087722;-7557939226
ANTIOQUIA;MEDELLIN;COL DE LA COMPAÑIA DE MARIA LA ENSEÑANZA;14COMUNA 14 EL POBLADO;CALLE 9 SUR No 37-345;6194576157;-7557391145
ANTIOQUIA;MEDELLIN;SAN JOSE DE LAS VEGAS;14COMUNA 14 EL POBLADO;CRA 48 No 7SUR-52;61986132;-755768624
ANTIOQUIA;MEDELLIN;COLEGIO PINARES ALTOVERDE;14COMUNA 14 EL POBLADO;CARRERA 35 No 9 SUR 160;61913367195;-7,55706E+12
ANTIOQUIA;MEDELLIN;COLEGIO CAMILO C RESTREPO;15COMUNA 15 GUAYABAL;Cra 65 D # 24-40;6225816656;-7,55852E+12
ANTIOQUIA;MEDELLIN;I.E.BENJAMIN HERRERA;15COMUNA 15 GUAYABAL;CL 25 # 52-140;62265428;-755797192
ANTIOQUIA;MEDELLIN;I.E.CRISTO REY;15COMUNA 15 GUAYABAL;CALLE 2 SUR No. 50D - 30;62050568265;-7,55816E+12
ANTIOQUIA;MEDELLIN;SECCION ESC REPUBLICA DE COSTA RICA;15COMUNA 15 GUAYABAL;CARRERA 52 No 7 SUR -23;6,20282E+11;-7,55882E+11
ANTIOQUIA;MEDELLIN;SEC.ESC.LA COLINA;15COMUNA 15 GUAYABAL;KR 52C 12A SUR -23;6,1975E+11;-7,55918E+12
ANTIOQUIA;MEDELLIN;I.E. LA SALLE CAMPO AMOR;15COMUNA 15 GUAYABAL;CARRERA 65B No. 4 - 49;6,21267E+11;-7,55876E+12
ANTIOQUIA;MEDELLIN;SEC ESC CRISTO REY APOLO;15COMUNA 15 GUAYABAL;CRA 50G No 3SUR-34;62054535484;-7,55837E+12
ANTIOQUIA;MEDELLIN;I.E. FATIMA NUTIBARA;16COMUNA 16 BELEN;CARRERA 65A No. 32B - 120;6,23684E+11;-7,5583E+12
ANTIOQUIA;MEDELLIN;ESC.SOFIA OSPINA DE NAVARRO;16COMUNA 16 BELEN;CALLE 32 No. 65-20;62352032;-755831062
ANTIOQUIA;MEDELLIN;I.E.JUAN MARIA CESPEDES;16COMUNA 16 BELEN;CALLE 32B No. 76A - 48;6,23525E+11;-7,55968E+12
ANTIOQUIA;MEDELLIN;I.E. GUILLERMO VALENCIA;16COMUNA 16 BELEN;CALLE 23 No. 78 - 48;6,22681E+11;-7,55991E+12
ANTIOQUIA;MEDELLIN;UNID.DEPORTIVA ANDRES ESCOBAR;16COMUNA 16 BELEN;CRA 66B No 31A - 15;6,23444E+11;-7,55887E+12
ANTIOQUIA;MEDELLIN;LICEO SAN RAFAEL;16COMUNA 16 BELEN;CALLE 30A No. 79 - 13;6,23227E+11;-7,55994E+12
ANTIOQUIA;MEDELLIN;COLEGIO SAN JUAN BOSCO;16COMUNA 16 BELEN;CLL 28 No 73-01;6,22898E+11;-7,55939E+12
ANTIOQUIA;MEDELLIN;IE YERMO Y PARRES;16COMUNA 16 BELEN;CALLE 28 No 77 84;62295483052;-7,55978E+12
ANTIOQUIA;MEDELLIN;SECCION ESCUELA CARLOS FRANCO;16COMUNA 16 BELEN;CARRERA 77 No 25 67;6,22691E+11;-7,55984E+12
ANTIOQUIA;MEDELLIN;INSTITUCION EDUCATIVA ROSALIA SUAREZ;16COMUNA 16 BELEN;CALLE 30A No 80 18;6,23221E+11;-7,56001E+12
ANTIOQUIA;MEDELLIN;SEC.ESC.JACKELINE KENNEDY;16COMUNA 16 BELEN;CL 17 # 73-37;6,22259E+11;-7,55956E+11
ANTIOQUIA;MEDELLIN;I.E.JOSE MARIA BERNAL;16COMUNA 16 BELEN;KR 70A # 13A-19;6,2203E+11;-7,55934E+12
ANTIOQUIA;MEDELLIN;INST.SAN CARLOS DE LA SALLE;16COMUNA 16 BELEN;DIAG. 79 # 15-123;6,22315E+11;-7,56001E+12
ANTIOQUIA;MEDELLIN;I.E.ALCALDIA DE MEDELLIN;16COMUNA 16 BELEN;CL 2B NO 79-80;6,21239E+11;-7,56034E+12
ANTIOQUIA;MEDELLIN;COLEGIO PADRE MANYANET;16COMUNA 16 BELEN;CARRERA 84F No. 8 - 29;6,21968E+11;-7,56088E+12
ANTIOQUIA;MEDELLIN;I.E.CAMPILLAS DEL ROSARIO;16COMUNA 16 BELEN;CALLE 6 SUR No. 79 - 195;6,20518E+11;-7,56021E+12
ANTIOQUIA;MEDELLIN;IE ANTONIO RICAURTE;16COMUNA 16 BELEN;CRA 80 No 2-11;6,21117E+11;-7,56033E+12
ANTIOQUIA;MEDELLIN;COL LA INMACULADA;16COMUNA 16 BELEN;CRA 76 No 12-57;6221235;-755983757
ANTIOQUIA;MEDELLIN;I.E.RAMON GIRALDO CEBALLOS;16COMUNA 16 BELEN;CL 21 NO 82A 56;6,22664E+11;-7,56044E+12
ANTIOQUIA;MEDELLIN;UNIVERSIDAD DE MEDELLIN;16COMUNA 16 BELEN;KR 87 # 30-65;6,23044E+11;-7,56102E+12
ANTIOQUIA;MEDELLIN;I.E HORACIO MUÑOZ SUESCUN;16COMUNA 16 BELEN;CL 32 # 86-35;6,23434E+11;-7,56094E+12
ANTIOQUIA;MEDELLIN;I.E.REPUBLICA DE VENEZUELA;16COMUNA 16 BELEN;CL 31C # 89C-62;6,2346E+11;-7,56146E+12
ANTIOQUIA;MEDELLIN;I. E. SAN ROBERTO BELARMINO;16COMUNA 16 BELEN;CALLE 32B No. 83 - 39;6,23537E+11;-7,56068E+12
ANTIOQUIA;MEDELLIN;INSTITUTO PEDRO JUSTO BERRIO;16COMUNA 16 BELEN;CRA 87A No 32A-107;62367936;-756113159
ANTIOQUIA;MEDELLIN;IE PEDRO OCTAVIO AMADO;16COMUNA 16 BELEN;CR 88A  No 18A - 15;62220479;-756107039
ANTIOQUIA;MEDELLIN;ESTADIO ATANASIO GIRARDOT;;CL 48 # 73 - 10;6,25663E+11;-7,55901E+12
ANTIOQUIA;MEDELLIN;PLAZA MAYOR CTRO EXPOS. CONVEN;;CL 41 # 55 - 35;6,24176E+11;-7,55768E+12
ANTIOQUIA;MEDELLIN;RECLUSION DE MUJERES PEDREGAL MEDELLIN;;KM 6 VIA AL MAR FINCA LA TERES;6,28356E+11;-7,56281E+11
ANTIOQUIA;MEDELLIN;ESTABLECIMIENTO CARCELARIO PEDREGAL MEDE;;KM 6 VIA AL MAR FINCA LA TERES;6,28354E+11;-7,56281E+12
ANTIOQUIA;MEDELLIN;CENTRO CARLOS LLERAS RESTREPO;;CALLE 65C No. 94C-80;6,28525E+11;-7,56026E+12
ANTIOQUIA;MEDELLIN;CENTRO EDUCATIVO EL MANZANILLO;17CORREGIMIENTO ALTAVISTA;CLL 5A SUR No 89A - 11 VEREDA MANZANILLO;6,2069E+11;-7,56141E+12
ANTIOQUIA;MEDELLIN;I.E. DEBORA ARANGO PEREZ;17CORREGIMIENTO ALTAVISTA;CL 18 No 103-60 ALTAVISTA;6,22091E+11;-7,56137E+12
ANTIOQUIA;MEDELLIN;IE FE Y ALEGRIA EL LIMONAR;18CORR.  SAN ANTONIO DE PRADO;CL 55 SUR No 60 A-13 SAN ANTONIO DE PRADO;6174708035;-7564210879
ANTIOQUIA;MEDELLIN;IE HECTOR ROGELIO MONTOYA;19CORREGIMIENTO PALMITAS;CLL 20 No 32-60;63435987755;-7,56887E+12
ANTIOQUIA;MEDELLIN;CASA DE GOBIERNO SANTA ELENA;21CORREGIMIENTO SANTA ELENA;SANTA ELENA;6,20957E+11;-7,54976E+12
ANTIOQUIA;MEDELLIN;COLISEO SANTA ELENA;21CORREGIMIENTO SANTA ELENA;CORREGIMIENTO SANTA ELENA;6,21078E+11;-7,54971E+12
ANTIOQUIA;MEDELLIN;IE SAN ANTONIO DE PRADO;18CORR.  SAN ANTONIO DE PRADO;CRA 79 No. 42 SUR - 39;6184258758;-7565619699
ANTIOQUIA;MEDELLIN;I.E.MANUEL DE J.BETANCUR;18CORR.  SAN ANTONIO DE PRADO;CRA 81 No 43 SUR - 38;6183666773;-7565749518
ANTIOQUIA;MEDELLIN;IE MONSEÑOR VICTOR WIEDEMANN;18CORR.  SAN ANTONIO DE PRADO;DIAG 60E No. 41A SUR - 30;61840473;-756423211
ANTIOQUIA;MEDELLIN;CENTRO DE DESARROLLO SOCIAL (CDS);18CORR.  SAN ANTONIO DE PRADO;CRA 79 No 40 SUR - 40;6,18542E+11;-7,56559E+12
ANTIOQUIA;MEDELLIN;P BIBL JOSE HORACIO BETANCUR;18CORR.  SAN ANTONIO DE PRADO;CLL 50 E SUR 75 A - 94;6177309166;-7,56544E+12
ANTIOQUIA;MEDELLIN;IE ANGELA RESTREPO MORENO;18CORR.  SAN ANTONIO DE PRADO;CARRERA 55 No 48C SUR 90;6,17751E+11;-7,56374E+12
ANTIOQUIA;MEDELLIN;IE SAN CRISTOBAL;20CORREGIMIENTO SAN CRISTOBAL;CRA 131 No 65-7;6280692389;-7563658561
ANTIOQUIA;MEDELLIN;PARQUE BIBLIOTECA FERNANDO BOTERO;20CORREGIMIENTO SAN CRISTOBAL;CRA 131 No 62-15;62778592244;-7,56368E+12
ANTIOQUIA;MEDELLIN;IE LUSITANIA;20CORREGIMIENTO SAN CRISTOBAL;CRA 109A No 63B-320;6,27915E+11;-7,56182E+11
ANTIOQUIA;MEDELLIN;I.E. PRESBITERO JUAN J. ESCOBAR;20CORREGIMIENTO SAN CRISTOBAL;CLL 62 No 128-120;62783126;-756346333
ANTIOQUIA;MEDELLIN;IE LOMA HERMOSA;20CORREGIMIENTO SAN CRISTOBAL;CRA 123B No 53B-05;62704706894;-7,56296E+12
ANTIOQUIA;MEDELLIN;SEC ESC JUAN NEPOMUCENO MORALES;20CORREGIMIENTO SAN CRISTOBAL;CALLE 62 No 127 6;6,27922E+11;-7,5632E+12
ANTIOQUIA;MEDELLIN;IE ALFONSO UPEGUI OROZCO;20CORREGIMIENTO SAN CRISTOBAL;CALLE 64B No 117 177;6,28789E+11;-7,56098E+12
ANTIOQUIA;ABEJORRAL;PUESTO CABECERA MUNICIPAL;;KR 55 # 44 - 110 I.E. FUNDACION CELIA DUQUE;5,79129E+11;-7,5427E+12
ANTIOQUIA;ABEJORRAL;CARCEL MUNICIPAL;;CARRERA 51 No. 55-49;5,79192E+11;-7,5427E+12
ANTIOQUIA;ABEJORRAL;PANTANILLO;;I.E. PANTANILLO;5,72979E+11;-7,54909E+12
ANTIOQUIA;ABEJORRAL;CHAGUALAL;;I.E ZOILA DUQUE BAENA;5,79897E+11;-7,55113E+12
ANTIOQUIA;ABEJORRAL;GUAICO GRANDE;;C.I. RITA BOTERO;5,91292E+11;-7,54501E+12
ANTIOQUIA;ABEJORRAL;PORTUGAL;;C.I. PEDRO PABLO;5,82984E+11;-7,5502E+12
ANTIOQUIA;ABEJORRAL;PURIMA;;C.I. PURIMA;5,72736E+11;-7,54411E+12
ANTIOQUIA;ABRIAQUI;PUESTO CABECERA MUNICIPAL;;carrera 10 #12 66;6,63286E+11;-7,60638E+11
ANTIOQUIA;ABRIAQUI;LA ANTIGUA;;CGTO. LA ANTIGUA;6,71529E+11;-7,60796E+12
ANTIOQUIA;ALEJANDRIA;PUESTO CABECERA MUNICIPAL;;Cl. 22 # 20-60 COLEGIO PROCESA DELGADO;63790835;-751412881
ANTIOQUIA;AMAGA;E.U. ALEJANDRO TORO;;CRA. 51 No. 48-21;6,03807E+11;-7,57043E+12
ANTIOQUIA;AMAGA;I.E. NORMAL SUPERIOR AMAGA;;CRA. 51 No. 46-31;6,03732E+11;-7,57047E+12
ANTIOQUIA;AMAGA;MARIA AUXILIADORA;;CRA 51 N 48 51;6,03927E+11;-7,5704E+12
ANTIOQUIA;AMAGA;COLISEO CTO JUAN MONTOYA CORREA;;CRA. 54 No. 60 - 61;6,04251E+11;-7,57061E+12
ANTIOQUIA;AMAGA;CARCEL MUNICIPAL;;CALLE 51 # 50 - 76;6041181;-75703245
ANTIOQUIA;AMAGA;I.E. RURAL URBANO RUIZ;;CAMILO C. RESTREPO - SECTOR LA ESCUELA;6,02485E+11;-7,5701E+12
ANTIOQUIA;AMAGA;LA FERRERÍA;;I.E. BELISARIO BETANCUR C;6,0663E+11;-7,5712E+12
ANTIOQUIA;AMAGA;I.E. SAN FERNANDO DE AMAGA;;TRONCAL DEL CAFÉ;6031092;-757046785
ANTIOQUIA;AMAGA;MINAS;;I.E PASCUAL CORREA F. SEDE BACHILLERATO;6,06794E+11;-7,56976E+12
ANTIOQUIA;AMALFI;IE EDUARDO FERNANDEZ BOTERO;;CRA 20 GIRARDOT No 20-68;6,90816E+11;-7,50742E+12
ANTIOQUIA;AMALFI;IE EDUARDO FERNANDEZ BOTERO SD B;;CLL SANTANDER No 18-80;6,90716E+11;-7,50734E+11
ANTIOQUIA;AMALFI;CARCEL MUNICIPAL;;CALLE BOLIVAR No. 21 - 38;6,90813E+11;-7,50756E+11
ANTIOQUIA;AMALFI;I.E.R. LA MANGUITA;;VEREDA LA MANGUITA;70278817;-750454869
ANTIOQUIA;AMALFI;PORTACHUELO;;I. E. RURAL DE PORTACHUELO;6864595494;-7488800859
ANTIOQUIA;ANDES;COLISEO PEDRO ANTONIO RPO ESCO;;CALLE 47  No 47 - 30;5,65389E+11;-7,58757E+12
ANTIOQUIA;ANDES;COL SAN JUAN DE LOS ANDES;;CR 50  No  51 -  34;5657329649;-758772273
ANTIOQUIA;ANDES;CERUR LA AGUADA;;CR 53 No 42 - 208;5,64896E+11;-7,58798E+12
ANTIOQUIA;ANDES;COL MARCO FIDEL SUAREZ;;CR 54 No 55A - 06;5,6568E+11;-7,58815E+12
ANTIOQUIA;ANDES;C DE DESARROLLO INFANTIL CDI CAFETERITOS;;CL 53 N 48 110 120 PLAZA DE FERIAS;5,65903E+11;-7,58776E+12
ANTIOQUIA;ANDES;PLACA POLIDEPORTIVA;;CLL 56A Y 57 CON CR 52 A Y 53 BARRIO CORID;5,65816E+11;-7,58827E+12
ANTIOQUIA;ANDES;COLEGIO JUAN DE DIOS URIBE;;CLL 47 No 47 -  30;5,65357E+11;-7,58752E+11
ANTIOQUIA;ANDES;CARCEL;;CLL 49A No 55-154;5654197451;-7588164094
ANTIOQUIA;ANDES;BUENOS AIRES;;CLL 50 No 51 - 48;5,68302E+11;-7,58361E+12
ANTIOQUIA;ANDES;LA CHAPARRALA;;ESCUELA GABRIEL ALVAREZ RESTREPO;5,66354E+11;-7,59047E+11
ANTIOQUIA;ANDES;SAN JOSE;;CALLE 49 No 50 - 17;5,73491E+11;-7,58709E+12
ANTIOQUIA;ANDES;SAN BARTOLO;;COLEGIO LA CARBONERA;5,6373E+11;-7,58568E+12
ANTIOQUIA;ANDES;SANTA INES;;CLL 48 No 47 - 73;5563775635;-7589983399
ANTIOQUIA;ANDES;SANTA RITA;;CRA 51 No 48-66;56125582211;-7,5917E+11
ANTIOQUIA;ANDES;TAPARTO;;CLL 49 No 50 -  59;5,70044E+11;-7,59667E+12
ANTIOQUIA;ANDES;SAN PERUCHITO;;CERUR ESCUELA SAN PERUCHITO;5,65335E+11;-7,59234E+12
